date,symbol,company,sector,sub_industry,headquarters,founded,open,high,low,close,volume,return_1d_pct,return_5d_pct,return_1m_pct,return_1y_pct,avg_volume_30d,volume_vs_30d_avg,high_52w,drawdown_from_52w_high_pct,dip_flag
2022-08-22,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,116.32,116.68,114.66,114.86,2022100.0,-2.34,-5.38,3.18,-0.4,2630043.0,0.77,150.68,-23.77,False
2022-08-23,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,114.11,114.74,112.28,112.68,2103700.0,-1.89,-6.31,0.75,-1.65,2611443.0,0.81,150.68,-25.22,False
2022-08-24,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,113.37,115.47,113.22,115.02,2644000.0,2.07,-4.56,2.77,2.41,2608613.0,1.01,150.68,-23.67,False
2022-08-25,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,115.62,116.49,115.06,116.47,2572600.0,1.27,-2.82,4.23,3.88,2582037.0,1.0,150.68,-22.7,False
2022-08-26,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,116.49,116.51,112.52,112.59,1626000.0,-3.34,-4.27,-3.06,0.35,2545350.0,0.64,150.68,-25.28,False
2022-08-29,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.83,112.48,111.16,111.66,2136000.0,-0.83,-2.79,-3.98,-1.0,2471973.0,0.86,150.68,-25.9,False
2022-08-30,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.98,112.19,109.9,110.22,2250000.0,-1.29,-2.19,-4.07,-4.05,2417487.0,0.93,150.68,-26.85,False
2022-08-31,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.46,112.33,109.17,109.22,3730100.0,-0.91,-5.04,-3.76,-5.58,2433970.0,1.53,150.68,-27.52,False
2022-09-01,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,108.25,109.15,106.59,109.04,3166500.0,-0.17,-6.39,-4.91,-7.88,2436393.0,1.3,150.68,-27.64,False
2022-09-02,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,110.17,110.54,106.52,106.92,2297400.0,-1.94,-5.03,-6.78,-10.11,2414953.0,0.95,150.68,-29.04,False
2022-09-06,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,107.64,108.95,106.87,108.6,2649300.0,1.57,-2.74,-5.78,-9.04,2422057.0,1.09,150.68,-27.93,False
2022-09-07,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,108.91,111.35,108.54,111.08,2452900.0,2.29,0.78,-3.5,-6.05,2392543.0,1.03,150.68,-26.28,False
2022-09-08,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,109.97,112.36,109.69,112.2,3057300.0,1.01,2.73,-3.75,-5.71,2424887.0,1.26,150.68,-25.54,False
2022-09-09,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,112.59,114.02,112.03,113.71,3516100.0,1.34,4.29,-3.56,-1.74,2443347.0,1.44,150.68,-24.53,False
2022-09-12,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,113.68,114.6,113.42,114.21,2534100.0,0.44,6.82,-3.0,-0.5,2418693.0,1.05,150.68,-24.2,False
2022-09-13,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.26,112.14,109.46,109.72,3304000.0,-3.93,1.03,-8.86,-3.8,2441653.0,1.35,150.68,-27.18,False
2022-09-14,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,108.54,109.25,106.06,106.89,4065800.0,-2.58,-3.78,-11.95,-6.12,2482873.0,1.64,150.68,-29.06,False
2022-09-15,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,106.52,106.8,102.53,102.6,4861200.0,-4.01,-8.56,-14.7,-10.39,2525260.0,1.93,150.68,-31.91,False
2022-09-16,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.25,102.25,98.79,100.34,9335500.0,-2.19,-11.75,-16.74,-12.3,2767690.0,3.37,150.68,-33.41,False
2022-09-19,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,99.06,99.59,97.32,99.58,4493100.0,-0.77,-12.81,-16.92,-11.32,2861217.0,1.57,150.68,-33.92,False
2022-09-20,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,98.87,98.95,97.03,97.93,5188300.0,-1.66,-10.75,-16.74,-12.08,2956867.0,1.75,150.68,-35.01,False
2022-09-21,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,98.38,98.99,95.79,95.82,4640100.0,-2.15,-10.35,-16.57,-13.83,3029603.0,1.53,150.68,-36.41,False
2022-09-22,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,95.34,96.92,94.91,95.82,4918400.0,-0.01,-6.61,-14.97,-14.61,3115540.0,1.58,150.68,-36.41,False
2022-09-23,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,94.93,96.56,94.67,95.87,5598800.0,0.06,-4.46,-16.65,-13.78,3242143.0,1.73,150.68,-36.38,False
2022-09-26,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,94.57,94.76,90.75,91.95,7135400.0,-4.09,-7.66,-21.06,-16.7,3393023.0,2.1,150.68,-38.98,False
2022-09-27,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,93.34,94.23,89.86,90.29,6329300.0,-1.8,-7.8,-19.81,-17.1,3538227.0,1.79,150.68,-40.08,False
2022-09-28,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,90.93,92.09,89.02,91.75,7846600.0,1.61,-4.26,-17.83,-15.35,3739057.0,2.1,150.68,-39.11,False
2022-09-29,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,90.65,91.15,88.92,89.33,7320700.0,-2.64,-6.77,-18.95,-18.14,3934630.0,1.86,150.68,-40.72,False
2022-09-30,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,90.25,91.6,89.39,89.69,18072100.0,0.41,-6.45,-17.88,-17.15,4478680.0,4.04,150.68,-40.48,False
2022-10-03,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,91.37,94.18,90.39,92.13,4863700.0,2.72,0.19,-15.51,-15.57,4557703.0,1.07,150.68,-38.86,False
2022-10-04,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,93.45,94.13,92.37,93.57,5980500.0,1.56,3.63,-12.49,-14.52,4689650.0,1.28,150.68,-37.9,False
2022-10-05,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,92.51,93.74,91.02,93.08,5311400.0,-0.52,1.45,-14.29,-14.7,4796573.0,1.11,150.68,-38.23,False
2022-10-06,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,93.48,93.55,89.65,89.97,5068300.0,-3.34,0.72,-19.0,-18.42,4877383.0,1.04,150.68,-40.29,False
2022-10-07,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,89.1,89.48,87.99,88.6,5762300.0,-1.53,-1.22,-21.04,-20.66,4983707.0,1.16,150.68,-41.2,False
2022-10-10,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,88.9,89.29,87.24,87.31,4587900.0,-1.45,-5.23,-23.22,-21.29,5082437.0,0.9,150.68,-42.06,False
2022-10-11,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,87.66,89.27,86.56,88.83,6385500.0,1.75,-5.06,-22.22,-20.17,5224087.0,1.22,150.68,-41.05,False
2022-10-12,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,88.6,90.01,87.85,88.66,5937100.0,-0.2,-4.75,-19.2,-22.35,5346990.0,1.11,150.68,-41.16,False
2022-10-13,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,86.94,91.06,86.54,90.5,6307600.0,2.08,0.59,-15.33,-21.69,5432907.0,1.16,150.68,-39.94,False
2022-10-14,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,91.82,91.82,87.75,87.86,4480000.0,-2.92,-0.83,-14.36,-25.0,5476690.0,0.82,150.68,-41.69,False
2022-10-17,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,90.68,93.27,90.02,92.89,5103500.0,5.73,6.4,-7.42,-21.42,5570227.0,0.92,150.68,-38.35,False
2022-10-18,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,95.55,96.13,92.49,93.44,5311100.0,0.59,5.19,-6.16,-22.55,5658953.0,0.94,150.68,-37.99,False
2022-10-19,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,92.43,93.55,89.03,90.05,5924500.0,-3.63,1.57,-8.04,-25.0,5774673.0,1.03,150.68,-40.24,False
2022-10-20,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,90.41,93.04,89.94,90.45,4282500.0,0.44,-0.06,-5.61,-26.93,5815513.0,0.74,150.68,-39.97,False
2022-10-21,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,90.48,91.34,88.84,91.0,3971600.0,0.61,3.57,-5.03,-27.26,5830697.0,0.68,150.68,-39.61,False
2022-10-24,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,91.67,92.15,90.24,91.25,3377500.0,0.28,-1.77,-4.82,-26.58,5858810.0,0.58,150.68,-39.44,False
2022-10-25,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,91.78,95.9,91.77,95.63,7074100.0,4.8,2.34,4.0,-23.64,5984480.0,1.18,150.68,-36.53,False
2022-10-26,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,95.98,98.69,95.98,96.99,5076500.0,1.42,7.71,7.42,-23.15,6018170.0,0.84,150.68,-35.63,False
2022-10-27,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,97.71,98.38,96.33,98.0,4371100.0,1.04,8.34,6.81,-21.07,6001833.0,0.73,150.68,-34.96,False
2022-10-28,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,97.47,100.16,96.76,99.74,4179900.0,1.77,9.6,11.65,-21.21,5829980.0,0.72,150.68,-33.81,False
2022-10-31,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,98.19,99.0,97.52,97.77,5411300.0,-1.97,7.14,9.01,-21.85,5860587.0,0.92,150.68,-35.12,False
2022-11-01,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,99.05,99.09,95.58,95.82,4599500.0,-1.99,0.2,4.01,-23.28,5840960.0,0.79,150.68,-36.41,False
2022-11-02,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,95.07,98.32,94.17,94.23,5729100.0,-1.67,-2.85,0.71,-25.74,5877260.0,0.97,150.68,-37.47,False
2022-11-03,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,93.82,95.85,91.56,95.35,5625500.0,1.19,-2.7,2.44,-25.18,5900830.0,0.95,150.68,-36.72,False
2022-11-04,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,96.05,96.96,93.41,95.0,3541000.0,-0.36,-4.74,5.59,-25.56,5832237.0,0.61,150.68,-36.95,False
2022-11-07,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,96.02,96.56,94.56,96.16,2963200.0,1.22,-1.64,8.54,-24.04,5693163.0,0.52,150.68,-36.18,False
2022-11-08,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,96.14,98.39,95.62,96.88,2438400.0,0.75,1.11,10.97,-24.19,5563467.0,0.44,150.68,-35.7,False
2022-11-09,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,96.83,98.73,95.91,96.04,4043600.0,-0.87,1.92,8.11,-25.04,5436700.0,0.74,150.68,-36.26,False
2022-11-10,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,101.18,104.62,101.02,104.47,3705400.0,8.78,9.56,17.83,-18.64,5316190.0,0.7,150.68,-30.67,False
2022-11-11,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,104.9,105.42,102.37,102.52,3258300.0,-1.87,7.91,13.28,-20.23,4822397.0,0.68,150.68,-31.96,False
2022-11-14,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.06,102.06,99.21,99.31,2967000.0,-3.13,3.28,13.03,-22.67,4759173.0,0.62,150.68,-34.09,False
2022-11-15,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,100.77,101.21,98.19,99.53,3110000.0,0.22,2.73,7.15,-23.22,4663490.0,0.67,150.68,-33.94,False
2022-11-16,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,98.84,101.0,98.54,100.33,3512600.0,0.8,4.47,7.37,-22.23,4603530.0,0.76,150.68,-33.42,False
2022-11-17,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,98.7,100.19,97.48,99.14,3384300.0,-1.18,-5.1,10.1,-23.61,4547397.0,0.74,150.68,-34.2,False
2022-11-18,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,100.85,101.62,99.83,101.13,3336800.0,2.0,-1.35,11.81,-22.18,4466547.0,0.75,150.68,-32.88,False
2022-11-21,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,101.21,102.06,100.05,101.47,2992000.0,0.34,2.18,11.52,-21.73,4413350.0,0.68,150.68,-32.66,False
2022-11-22,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,101.96,102.44,100.64,102.21,2306100.0,0.72,2.69,12.01,-21.52,4277370.0,0.54,150.68,-32.17,False
2022-11-23,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.23,102.4,100.81,101.99,1585300.0,-0.22,1.65,6.65,-22.55,4132310.0,0.38,150.68,-32.32,False
2022-11-25,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.5,103.23,101.75,102.75,1341300.0,0.74,3.63,5.93,-22.95,3966767.0,0.34,150.68,-31.81,False
2022-11-28,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.01,103.15,97.92,98.39,3910600.0,-4.24,-2.71,0.41,-23.93,3947787.0,0.99,150.68,-34.7,False
2022-11-29,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,98.52,100.74,98.22,100.47,2635100.0,2.11,-0.99,0.73,-24.05,3865507.0,0.68,150.68,-33.32,False
2022-11-30,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,99.98,104.01,99.3,103.98,8839700.0,3.5,1.74,6.36,-20.08,3983127.0,2.22,150.68,-30.99,False
2022-12-01,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,105.09,105.48,102.17,103.37,2784300.0,-0.59,1.36,7.88,-21.04,3878453.0,0.72,150.68,-31.4,False
2022-12-02,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.01,104.18,101.36,103.23,3014000.0,-0.14,0.47,9.56,-22.54,3836170.0,0.79,150.68,-31.49,False
2022-12-05,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.4,102.61,100.41,100.87,3170000.0,-2.29,2.51,5.79,-24.43,3809450.0,0.83,150.68,-33.06,False
2022-12-06,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,101.4,102.51,100.64,101.17,3256000.0,0.3,0.69,6.49,-25.12,3805400.0,0.86,150.68,-32.86,False
2022-12-07,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,100.43,103.42,100.0,102.4,3381700.0,1.22,-1.52,6.49,-25.52,3682320.0,0.92,150.68,-32.04,False
2022-12-08,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.54,104.74,102.29,103.81,4759700.0,1.38,0.43,7.15,-24.56,3671760.0,1.3,150.68,-31.1,False
2022-12-09,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,103.34,104.22,102.57,102.68,2515900.0,-1.09,-0.53,6.92,-24.49,3609920.0,0.7,150.68,-31.85,False
2022-12-12,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.75,104.48,101.84,104.19,2467900.0,1.47,3.3,-0.26,-24.11,3552853.0,0.69,150.68,-30.85,False
2022-12-13,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,108.37,108.47,104.69,106.89,3754500.0,2.59,5.66,4.27,-23.41,3497627.0,1.07,150.68,-29.06,False
2022-12-14,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,107.26,109.23,106.67,107.33,4141400.0,0.4,4.81,8.07,-21.96,3482357.0,1.19,150.68,-28.77,False
2022-12-15,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,105.73,106.72,104.09,104.69,4284500.0,-2.46,0.84,5.18,-25.68,3434203.0,1.25,150.68,-30.52,False
2022-12-16,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.42,102.93,98.63,99.75,13002600.0,-4.72,-2.86,-0.58,-29.48,3680107.0,3.53,150.68,-33.8,False
2022-12-19,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,99.52,100.67,98.76,99.6,3339900.0,-0.15,-4.41,0.46,-28.69,3673403.0,0.91,150.68,-33.9,False
2022-12-20,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,99.01,100.64,97.86,99.69,2738400.0,0.1,-6.74,-1.42,-28.71,3665910.0,0.75,150.68,-33.84,False
2022-12-21,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,100.03,102.79,99.87,101.26,3482500.0,1.57,-5.66,-0.21,-27.32,3700713.0,0.94,150.68,-32.8,False
2022-12-22,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,100.54,100.72,98.62,100.66,2467600.0,-0.59,-3.85,-1.51,-28.4,3648180.0,0.68,150.68,-33.19,False
2022-12-23,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,100.05,101.43,99.66,100.97,1521900.0,0.31,1.23,-0.99,-27.96,3575397.0,0.43,150.68,-32.99,False
2022-12-27,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,100.77,101.13,99.75,100.68,1683300.0,-0.29,1.09,-2.01,-29.96,3522897.0,0.48,150.68,-33.18,False
2022-12-28,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,100.87,101.27,97.94,98.16,2623600.0,-2.51,-1.54,-0.24,-31.67,3511450.0,0.75,150.68,-34.86,False
2022-12-29,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,99.6,101.43,98.78,101.28,3043100.0,3.19,0.03,0.81,-30.29,3509220.0,0.87,150.68,-32.78,False
2022-12-30,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,100.51,101.24,98.96,100.18,2138400.0,-1.09,-0.48,-3.65,-31.17,3463413.0,0.62,150.68,-33.51,False
2023-01-03,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,101.29,103.11,98.8,100.15,2170100.0,-0.04,-0.82,-3.12,-31.35,3422940.0,0.63,150.68,-33.54,False
2023-01-04,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,101.87,104.87,101.39,103.94,3059500.0,3.79,3.24,0.69,-27.25,3413697.0,0.9,150.68,-31.02,False
2023-01-05,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.8,103.22,99.91,100.29,3079500.0,-3.51,2.17,-0.57,-28.11,3416613.0,0.9,150.68,-33.44,False
2023-01-06,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,100.78,104.23,100.21,103.67,3995900.0,3.37,2.35,2.47,-24.11,3472940.0,1.15,150.68,-31.2,False
2023-01-09,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,104.42,105.39,103.14,103.14,2504400.0,-0.51,2.95,0.72,-23.97,3503577.0,0.71,150.68,-31.55,False
2023-01-10,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,102.73,103.23,101.58,103.13,3097800.0,-0.01,2.98,-0.66,-22.58,3562127.0,0.87,150.68,-31.56,False
2023-01-11,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,104.29,107.54,104.24,107.49,3084500.0,4.22,3.41,4.68,-18.93,3534590.0,0.87,150.68,-28.67,False
2023-01-12,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,107.78,109.02,106.86,108.53,2608500.0,0.97,8.21,4.16,-18.13,3533703.0,0.74,150.68,-27.98,False
2023-01-13,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,107.0,108.87,106.79,108.33,2283300.0,-0.18,4.5,1.34,-18.41,3315157.0,0.69,150.68,-28.11,False
2023-01-17,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,108.78,109.34,107.44,107.91,3057000.0,-0.39,4.62,0.54,-18.69,3324247.0,0.92,150.68,-28.39,False
2023-01-18,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,108.86,111.39,107.88,109.0,4245300.0,1.01,5.69,4.12,-17.64,3365290.0,1.26,150.68,-27.66,False
2023-01-19,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,109.3,110.78,107.75,107.79,3875800.0,-1.11,0.28,8.06,-18.92,3388817.0,1.14,150.68,-28.46,False
2023-01-20,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,107.67,109.28,106.28,109.15,3281100.0,1.26,0.57,9.59,-17.98,3389653.0,0.97,150.68,-27.56,False
2023-01-23,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,109.47,112.34,108.46,112.04,3011200.0,2.65,3.42,12.38,-16.11,3377303.0,0.89,150.68,-25.65,False
2023-01-24,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,112.33,112.86,108.3,112.33,2142800.0,0.26,4.1,10.94,-16.59,3290073.0,0.65,150.68,-25.45,False
2023-01-25,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,111.08,112.2,110.54,111.7,2436800.0,-0.56,2.48,10.96,-15.91,3287437.0,0.74,150.68,-25.87,False
2023-01-26,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,112.59,113.87,111.96,113.81,2071900.0,1.89,5.58,12.71,-14.69,3274237.0,0.63,150.68,-24.47,False
2023-01-27,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,113.73,116.35,113.41,115.39,2824100.0,1.39,5.72,14.61,-12.23,3243223.0,0.87,150.68,-23.42,False
2023-01-30,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,114.11,115.77,113.54,113.57,2538100.0,-1.58,1.36,15.7,-11.81,3189780.0,0.8,150.68,-24.63,False
2023-01-31,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,113.0,115.29,112.83,114.89,4350100.0,1.17,2.28,13.43,-14.49,3191967.0,1.36,150.68,-23.75,False
2023-02-01,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,114.71,117.26,113.4,116.33,2845600.0,1.25,4.15,16.12,-14.39,2853400.0,1.0,150.68,-22.8,False
2023-02-02,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,117.81,121.46,117.1,119.52,3111700.0,2.74,5.02,19.35,-10.15,2845793.0,1.09,150.68,-20.68,False
2023-02-03,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,117.26,118.04,115.49,116.97,3303400.0,-2.13,1.37,12.53,-14.2,2864627.0,1.15,150.68,-22.37,False
2023-02-06,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",1983,115.12,117.08,114.87,116.81,2539700.0,-0.14,2.86,16.47,-13.83,2833200.0,0.9,150.68,-22.48,False
